player,season,MVP_rank,award_share,era,norm_vorp,norm_bpm,norm_ws,norm_ws_per_48,norm_pts_per_g,norm_ft_per_g,norm_fg_per_g,norm_fta_per_g,norm_fg2_per_g,norm_fga_per_g
A.C. Green,1988,,0.0,Physical Play,-0.4613872043760833,-0.45362469240812603,0.24925331241986087,0.3472676636994169,-1.2541669297982956,-0.10069044545830472,-1.5368255488674036,-0.07923512893599206,-1.4411179937063006,-1.6240489198400714
Derek Harper,1988,,0.0,Physical Play,0.8059965059075997,0.7076545201566768,0.6041958007283162,0.3668387622721676,-0.1271347298699644,-0.3649021743408964,-0.16876205400923872,-0.2854980042614307,-0.42147138417205154,0.10230488435694993
Rod Higgins,1988,,0.0,Physical Play,-0.4144470669581691,-0.23588484005222551,-0.40147458281230775,-0.044154307755596645,-0.42901835485076745,0.16352128342428696,-0.6423224945370651,-0.02766941010463207,-0.6897994393126434,-0.8417948523132962
Roy Hinson,1988,,0.0,Physical Play,-0.8838484411373109,-0.9616843479052274,-0.7564170711207634,-0.8465693492383747,-0.46926950484820773,-0.16674337767895273,-0.4844690143611227,-0.07923512893599206,-0.36780577314393287,-0.46415495764519765
Mark Jackson,1988,,0.003,Physical Play,0.6651760936538571,0.41733471701547614,0.16051769034274677,-0.2594363920558541,-0.8114042798264514,-0.8272726998854321,-0.8001759747130072,-0.8011551925750279,-0.8507962723969984,-0.38323212307346205
Dennis Johnson,1988,,0.0,Physical Play,-0.5083273417939975,-0.5262046431934262,-0.6085243676589069,-0.6900005606563694,-1.0126600298136534,-0.2988492421202487,-1.1685007617902055,-0.44019516075550996,-1.1727899385657086,-0.9227176868850313
Eddie Johnson,1988,,0.0,Physical Play,-1.1654892656447962,-1.2882941264390781,-1.200095181506333,-1.198849123547887,0.013744295121076866,-0.6291139032234884,0.2521805597932735,-0.7495894737436684,0.22251594816536907,0.3720476662627345
Magic Johnson,1988,3.0,0.635,Physical Play,1.3223380175046555,1.614903904972929,1.1366095331909998,1.4236780852007052,0.39613022009676113,1.3524740633959498,-0.010908573833296704,1.0552106853539218,0.06151911508101404,-0.005592228405363533
Michael Jordan,1988,1.0,0.831,Physical Play,4.702027911594477,4.155202182458435,4.183199224505243,3.5569278296305296,3.495468769899672,3.3340620300153887,3.251396683136173,2.9631422821142315,3.4424526098524715,2.8536812597959527
Jerome Kersey,1988,,0.0,Physical Play,0.148834582056801,0.0907249384816253,0.45630309726645973,0.3472676636994169,0.3156279201018799,-0.03463751323765673,0.46265186669452973,0.127027746389447,0.5981752253621978,0.4529705008344701
Bernard King,1988,,0.0,Physical Play,-1.0246688533910535,-1.0342642986905275,-1.2592522628910756,-1.1792780249751365,-0.08688357987252414,-0.10069044545830472,-0.010908573833296704,-0.02766941010463207,0.11518472610913223,-0.059540784786520744
Bill Laimbeer,1988,,0.0,Physical Play,0.28965499431054365,0.2358848400522257,0.5154601786512026,0.3864098608449183,-0.8315298548251715,-0.9593785643267281,-0.694940321262379,-1.1105495055631862,-0.6361338282845248,-0.679949183169825
Fat Lever,1988,,0.033,Physical Play,1.416218292340484,1.2882941264390781,0.9887168297291433,0.7191185365816802,0.25525119510571914,-0.4970080387821924,0.5152696934198436,-0.44019516075550996,0.5981752253621978,0.7496875609308336
Rick Mahorn,1988,,0.0,Physical Play,-0.6491477540477399,-0.4899146678007762,-0.3423175014275651,0.3668387622721676,-1.3950459547893372,-0.8933256321060801,-1.4315898954167756,-0.8011551925750279,-1.333786771650064,-1.785894588983542
Jeff Malone,1988,,0.0,Physical Play,-0.6491477540477399,-0.6713645447640266,-0.4310531235046792,-0.49428957492886233,0.5772603950852426,0.295627147865583,0.6731231735957856,0.023896308726727468,0.7591720584465529,0.857584673693147
Karl Malone,1988,,0.045,Physical Play,0.19577471947471523,-0.01814498769632498,0.8999812076520293,0.5038364522814225,2.0263017949930973,1.9469504533817814,1.9359510150033226,2.4990508126319937,2.1008123341495124,1.6937872976010797
Moses Malone,1988,,0.0,Physical Play,0.008014169803058526,0.01814498769632514,0.6337743414206874,0.7191185365816802,0.5370092450878025,2.079056317823077,-0.06352640055861054,2.0349593431497564,0.06151911508101404,-0.005592228405363533
Tim McCormick,1988,,0.0,Physical Play,-1.0246688533910535,-1.1068442494758277,-0.9338883152749912,-0.7291427578018708,-1.1334134798059745,-1.0914844287680237,-0.9580294548889492,-0.8527209114063876,-0.8507962723969984,-1.2194347469813942
Rodney McCray,1988,,0.0,Physical Play,0.008014169803058526,0.01814498769632514,0.16051769034274677,0.1711277765446611,-1.0529111798110937,-0.10069044545830472,-1.2737364152408333,-0.1308008477673516,-1.1727899385657086,-1.246409025171973
Xavier McDaniel,1988,,0.0,Physical Play,-0.08586610503276992,-0.0544349630889751,-0.2535818793504513,-0.31814968777410624,0.7583905700737242,-0.10069044545830472,1.0414479606729843,0.127027746389447,1.0811657246152628,1.1273274555989317
Kevin McHale,1988,,0.0,Physical Play,0.3835352691463719,0.7076545201566768,0.9295597483444005,1.5411046766372087,0.9998974700583672,1.0882623345133582,0.9362123072223557,1.0552106853539218,1.0811657246152628,0.10230488435694993
Chris Mullin,1988,,0.0,Physical Play,0.10189444463888697,0.5987845939787266,-0.5789458269665357,-0.10286760347384875,0.5168836700890819,0.16352128342428696,0.5152696934198436,-0.1308008477673516,0.3835127812497241,0.42599622264389175
Larry Nance,1988,,0.0,Physical Play,0.3835352691463719,0.7076545201566768,0.2788318531122321,0.6799763394361789,0.29550234510316015,0.4937859445275266,0.2521805597932735,0.5395534970403246,0.3298471702216059,-0.032566506595942374
Charles Oakley,1988,,0.0,Physical Play,-0.6960878914656542,-0.780234470941977,-0.10568917588859478,-0.23986529348310343,-1.0529111798110937,-0.3649021743408964,-1.1685007617902055,-0.18236656659871114,-1.1191243275375904,-1.1654861906002376
Hakeem Olajuwon,1988,7.0,0.05,Physical Play,0.9937570555792562,1.0342642986905277,1.077452451806257,1.090969409463943,1.0401486200558074,0.6919447411894704,1.146683614123612,1.106776404185282,1.2958281687277367,0.9924560646460393
Robert Parish,1988,,0.0,Physical Play,-0.4144470669581691,-0.2721748154448756,-0.1944247979657086,0.1515566779719104,-0.6705252548354097,-0.8933256321060801,-0.4318511876358089,-0.7495894737436684,-0.3141401621158147,-1.0036405214567667
Sam Perkins,1988,,0.0,Physical Play,-0.6491477540477399,-0.6713645447640266,-0.10568917588859478,0.034130086535406175,-0.6906508298341302,-0.10069044545830472,-0.8001759747130072,-0.18236656659871114,-0.7434650503407616,-0.5720520704075116
Chuck Person,1988,,0.0,Physical Play,-0.6491477540477399,-0.7076545201566766,-1.111359559429219,-1.3554179121298928,-0.1271347298699644,-1.3556961576506157,0.2521805597932735,-1.162115224394546,-0.045812106975222804,0.5338933354062056
Terry Porter,1988,,0.0,Physical Play,0.7121162310717712,0.5987845939787266,0.8112455855749157,0.6016919451451761,-0.5497718048430886,-0.2988492421202487,-0.6423224945370651,-0.38862944192415017,-0.6897994393126434,-0.787846295932139
Paul Pressey,1988,,0.0,Physical Play,0.3365951317284579,0.5262046431934264,0.012624986880890265,0.19069887511741182,-0.9120321548200524,0.031415418982990974,-1.1685007617902055,0.023896308726727468,-1.1191243275375904,-1.1924604687908158
Mark Price,1988,,0.0,Physical Play,0.148834582056801,0.2358848400522257,0.21967477172748942,0.3276965651266662,-0.3283904798571664,-0.6291139032234884,-0.3266155341851807,-0.8011551925750279,-0.6897994393126434,-0.4371806794546193
Doc Rivers,1988,,0.0,Physical Play,0.8998767807434281,1.2157141756537782,0.3675674751893462,0.6408341422906775,-0.6906508298341302,0.16352128342428696,-0.9580294548889492,0.2817249028835261,-0.9044618834251167,-0.7338977395509823
Alvin Robertson,1988,,0.0,Physical Play,0.5712958188180288,0.48991466780077625,-0.37189604211993654,-0.6312872649381173,0.39613022009676113,-0.2988492421202487,0.6205053468704718,-0.1308008477673516,0.5981752253621978,0.9115332300743038
Cliff Robinson,1988,,0.0,Physical Play,-1.0716089908089677,-1.179424200261128,-1.3184093442758182,-1.3162757149843913,0.2753767701044396,-0.2327963098996007,0.5152696934198436,-0.02766941010463207,0.651840836390316,0.8036361173119903
Byron Scott,1988,,0.0,Physical Play,0.8059965059075997,0.6713645447640267,1.077452451806257,0.8169740294454338,0.818767295069885,-0.2327963098996007,1.0414479606729843,-0.44019516075550996,0.7591720584465529,0.7496875609308336
Jack Sikma,1988,,0.0,Physical Play,0.3365951317284579,0.27217481544487565,0.6929314228054303,0.542978649426924,-0.22776260486356542,0.09746835120363896,-0.27399770745986685,-0.2854980042614307,-0.20680894005957784,-0.24836073212056978
Kenny Smith,1988,,0.0,Physical Play,-1.1185491282268818,-1.215714175653778,-1.4367235070453033,-1.5119867007118981,-0.7711531298290107,-0.695166835444136,-0.7475581479876928,-0.7495894737436684,-0.7434650503407616,-0.6529749049792467
Steve Stipanovich,1988,,0.0,Physical Play,-0.17974637986859818,-0.19959486465957543,-0.04653209450385212,-0.06372540632834735,-0.8315298548251715,-0.3649021743408964,-0.9054116281636353,-0.44019516075550996,-0.7971306613688802,-0.9227176868850313
John Stockton,1988,,0.019,Physical Play,2.401961178116682,2.5221532897891814,2.0831228353468814,2.1869509295379816,-0.5900229548405292,-0.2988492421202487,-0.694940321262379,-0.38862944192415017,-0.7434650503407616,-1.1385119124096592
Roy Tarpley,1988,,0.0,Physical Play,-0.5552674792119117,-0.4899146678007762,0.21967477172748942,0.7191185365816802,-0.8315298548251715,-0.8272726998854321,-0.694940321262379,-0.6980237549123085,-0.5824682172564065,-0.7608720177415607
Reggie Theus,1988,,0.0,Physical Play,-0.8369083037193968,-0.8891043971199271,-0.9930453966597337,-1.1792780249751365,0.7986417200711652,0.42773301230687893,0.8835944804970419,0.2817249028835261,0.9201688915309083,1.1543017337895105
Isiah Thomas,1988,,0.004,Physical Play,0.5712958188180288,0.5262046431934264,0.16051769034274677,-0.044154307755596645,0.37600464509804066,0.031415418982990974,0.46265186669452973,0.07546202755808747,0.3835127812497241,0.7496875609308336
Otis Thorpe,1988,,0.0,Physical Play,-0.13280624245068395,-0.23588484005222551,0.3084103938046033,-0.005012110610095236,0.6376371200814034,1.2203681989546538,0.41003403996921545,1.3646049983420805,0.5445096143340792,0.3180991098815778
Wayman Tisdale,1988,,0.0,Physical Play,-0.7899681663014826,-0.8165244463346271,-0.40147458281230775,-0.20072309633760202,-0.30826490485844593,-0.4309551065615444,-0.16876205400923872,-0.38862944192415017,-0.045812106975222804,-0.32928356669230535
Dominique Wilkins,1988,6.0,0.069,Physical Play,1.0406971929971707,0.9979743232978775,0.8112455855749157,0.6604052408634282,2.6300690449547033,2.079056317823077,2.5673649357070905,1.8802621866556777,2.4764716113463403,3.0425012071300026
Gerald Wilkins,1988,,0.0,Physical Play,-0.6491477540477399,-0.7076545201566766,-1.0817810187368477,-1.2771335178388898,-0.04663242987508388,-0.8933256321060801,0.2521805597932735,-0.9042866302377474,0.11518472610913223,0.668764726359098
Buck Williams,1988,,0.001,Physical Play,-0.4613872043760833,-0.4899146678007762,0.16051769034274677,0.22984107226291323,0.13449774511339838,0.7579976734101186,-0.06352640055861054,1.3646049983420805,0.00785350405289538,-0.5181035140263544
John Williams,1988,,0.0,Physical Play,-0.2266865172865124,-0.09072493848162515,-0.6085243676589069,-0.5530028706471144,-0.9724088798162127,-0.9593785643267281,-0.8527938014383211,-0.8527209114063876,-0.7971306613688802,-0.7338977395509823
Randy Wittman,1988,,0.0,Physical Play,-0.9307885785552251,-0.9979743232978775,-1.0522024780444763,-1.1009936306841337,-1.5359249797803787,-1.884119615415799,-1.1685007617902055,-1.884035288033582,-1.0654587165094722,-1.1385119124096592
Mike Woodson,1988,,0.0,Physical Play,-0.9307885785552251,-0.9979743232978775,-1.1705166408139616,-1.335846813557142,0.07412102011723762,-0.03463751323765673,0.09432707961733146,-0.23393228543007114,0.11518472610913223,0.5338933354062056
James Worthy,1988,,0.0,Physical Play,0.19577471947471523,0.27217481544487565,0.24925331241986087,0.3276965651266662,0.41625579509548094,-0.3649021743408964,0.7257410003210994,-0.33706372309279065,0.8665032805027892,0.4529705008344701
Michael Adams,1989,,0.0,Physical Play,0.5264255773006002,0.5779093089546498,0.415424372758351,0.4043617754056707,0.24206379588811,0.3794899517228275,-0.3377334879402554,0.2752950233888307,-1.3639556515410747,0.11183522790093983
Mark Aguirre,1989,,0.0,Physical Play,-0.4350823264447885,-0.4468823725355461,-0.6680434491234152,-0.7563943798764894,0.3284380317090233,-0.030769455545094068,0.34226682334884734,0.1631585576499998,0.19485080736300986,0.6388075059681962
Danny Ainge,1989,,0.0,Physical Play,0.18989781098971428,0.4315104973131932,-0.04077260487607692,0.2521314599588304,0.02612820633582607,-0.5777819985689896,-0.054400024903129264,-0.7339331682606511,-0.7515673998287559,0.19966394091214942
Greg Anderson,1989,,0.0,Physical Play,-1.1081378590665605,-1.215476133653193,-0.9816788712470843,-1.0037686424776053,-0.7944270339628531,-0.7829117022029503,-0.6210669509773814,0.1631585576499998,-0.41753744434930934,-0.7664519022111539
Ron Anderson,1989,,0.0,Physical Play,-0.9158362783174828,-0.959278213280644,-0.6965557602255668,-0.7754231693073445,-0.2545880600821432,-0.8512882700809373,0.1156000529191468,-1.0142743326077295,0.30619412585615885,0.08255899023053682
Willie Anderson,1989,,0.0,Physical Play,-0.002403769759363634,-0.007685937611176435,-0.5539942047148081,-0.6993080115839241,0.2636573548433387,-0.5777819985689896,0.6822669789933989,-0.565728469652404,0.8629107183219034,0.6388075059681962
Thurl Bailey,1989,,0.0,Physical Play,-0.5312331168193274,-0.5932811841770027,-0.09779722708038045,-0.16650190751998165,0.457999385440394,0.5162430874788015,0.4556002085636979,0.44349972199707816,0.6402240813356054,0.5217025552865837
Charles Barkley,1989,6.0,0.111,Physical Play,2.449441384791378,2.2614956428314,2.639384638726187,2.4404422445071656,1.8183935996197829,2.7042932595743827,1.2489339050676511,3.078706666859614,1.1412690145547755,0.4631500799457776
Benoit Benjamin,1989,,0.0,Physical Play,-0.387006931257519,-0.3736829667148178,-0.4969695825105048,-0.5090201172753732,-0.21140094217168656,0.24273681596685356,-0.28106679533282986,0.44349972199707816,-0.08350748886986237,-0.6493469515295412
Rolando Blackman,1989,,0.0,Physical Play,-0.5793085120065967,-0.666480589997731,-0.3258957158975943,-0.5661064855679385,0.5011865033508506,0.3111133838448403,0.512266901171123,0.05102209191116837,0.4732091035958821,0.6680837436385993
Frank Brickowski,1989,,0.0,Physical Play,-0.7716100927556745,-0.666480589997731,-0.9246542490427808,-0.5280489067062284,-0.7944270339628531,-0.37265229493502866,-0.791067028799657,-0.11718260669707854,-0.5845524220890326,-1.029938041244782
Michael Cage,1989,,0.0,Physical Play,-0.33893153607024956,-0.30048356089408956,-0.04077260487607692,0.08087235508113445,-1.5286080384406182,-0.7829117022029503,-1.5844007253036099,-0.7339331682606511,-1.3639556515410747,-1.7032915076640536
Joe Barry Carroll,1989,,0.0,Physical Play,-0.8677608831302134,-0.8494791045495516,-1.2953142933707533,-1.2511429050787215,-0.7080527981419394,-0.5777819985689896,-0.5644002583699559,-0.6778649353912355,-0.3618657851027346,-0.298032099484704
Bill Cartwright,1989,,0.0,Physical Play,-1.9254195772501408,-2.313467220964117,-1.352338915575057,-1.517545957110693,-1.075143300380822,-0.4410288628130157,-1.1310671844442082,-0.39752377104415715,-0.918582377568479,-1.1470429919263943
Tom Chambers,1989,,0.024,Physical Play,0.1418224158024448,0.028913765299187655,0.6720351726777162,0.461448143698236,1.7968000406645543,1.8153978771605528,1.6456007533196273,1.5648643793853916,1.5866422885273705,1.9269619634659338
Rex Chapman,1989,,0.0,Physical Play,-1.4446656253774464,-1.6546725685775625,-2.008122070924547,-2.4118990603608816,-0.1034331473955446,-1.056417973714898,0.1722667455265718,-1.1264107983465608,-0.08350748886986237,0.931569882672227
Maurice Cheeks,1989,,0.0,Physical Play,-0.0504791649466329,0.17531257694064425,-0.43994496030620134,-0.22358827581254695,-1.2478917720226492,-1.056417973714898,-1.1310671844442082,-1.070342565477145,-0.918582377568479,-1.1470429919263943
Lester Conner,1989,,0.0,Physical Play,0.18989781098971428,0.3583110914924649,-0.18333416038683562,-0.07135796036570638,-1.5286080384406182,-0.7145351343249633,-1.6410674179110352,-0.7339331682606511,-1.530970629280798,-1.6154627946528446
Terry Cummings,1989,,0.001,Physical Play,-0.002403769759363634,-0.044285640521540603,0.24435050614544043,0.17601630223540998,1.1921803899181591,0.5846196553567882,1.3622672902825013,0.6677726534747405,1.475298970034222,1.6927520621027086
Adrian Dantley,1989,,0.0,Physical Play,-0.33893153607024956,-0.2272841550733613,0.15881357283898528,0.4804769331290911,0.39321870857470864,1.8153978771605528,-0.1677334101179793,1.789137310863054,0.02783582962328663,-0.1809271488030914
Brad Daugherty,1989,,0.005,Physical Play,0.28604860136425303,0.2485119827613725,0.7860844170863233,0.8039663534536279,0.3284380317090233,0.8581259268687361,0.1722667455265718,1.1723867492994817,0.3618657851027331,-0.21020338647349443
Clyde Drexler,1989,,0.0,Physical Play,2.064838223293222,1.8954986137277587,1.6414537501508752,1.4319164046718458,2.12070342499298,1.3367619020146442,2.2122676793938796,1.3405914479077286,2.1990305402396904,2.2490005778403677
Kevin Duckworth,1989,,0.0,Physical Play,-1.588891810939255,-1.764471677308655,-0.58250651581696,-0.6802792221530692,0.15568956006719675,0.3111133838448403,0.1722667455265718,0.44349972199707816,0.3618657851027331,0.2874926539233585
Joe Dumars,1989,,0.001,Physical Play,0.04567162542790584,0.21191227985100833,0.04476432843037823,0.3472754071131059,-0.03865247052985927,0.1059836802108796,-0.054400024903129264,-0.11718260669707854,0.02783582962328663,-0.1809271488030914
Kevin Edwards,1989,,0.0,Physical Play,-1.060062463879291,-1.178876430742829,-2.008122070924547,-2.3738414814991717,-0.7728334750076243,-1.2615476773488588,-0.45106687315510535,-1.238547264085392,-0.30619412585616035,0.08255899023053682
Dale Ellis,1989,,0.0,Physical Play,0.7187271580496779,0.5047099031339215,1.1282321503121444,0.7849375640227728,2.1854841018586657,0.6529962232347749,2.1556009867864545,0.5556361877359091,1.1969406738013497,2.102619389488352
Alex English,1989,,0.0,Physical Play,-0.09855456013390237,-0.154084749252633,-0.012260293773925289,-0.22358827581254695,1.9695485123063816,0.24273681596685356,2.6089345276458564,-0.005046140958247601,2.7000754734588592,2.6881441428964146
Patrick Ewing,1989,4.0,0.235,Physical Play,1.1994811099223723,1.163504555520476,1.156744461414296,1.127455773778164,1.1489932720077025,0.5846196553567882,1.3622672902825013,0.8359773520829874,1.5309706292807963,0.6680837436385993
Vern Fleming,1989,,0.0,Physical Play,-0.19470535050844134,-0.11748504634226886,-0.35440802699974616,-0.29970343353596735,-0.6648656802314824,-0.3042757270570417,-0.6777336435848065,-0.3414555381747414,-0.4732091035958836,-0.8835568528927665
Sleepy Floyd,1989,,0.0,Physical Play,0.28604860136425303,0.32171138858210085,0.24435050614544043,0.2140738810971202,-0.6864592391867111,-0.3042757270570417,-1.074400491836783,-0.45359200391357285,-1.5866422885273725,-0.8250043775519599
Winston Garland,1989,,0.0,Physical Play,-0.4831577216320579,-0.5200817783562744,-0.6680434491234152,-0.7563943798764894,-0.6216785623210258,-0.7145351343249633,-0.45106687315510535,-0.7900014011300667,-0.30619412585616035,-0.03454596045107578
Armen Gilliam,1989,,0.0,Physical Play,-0.8677608831302134,-0.8860788074599159,-0.4969695825105048,-0.12844432865827143,-0.31936873694782814,-0.3042757270570417,-0.2244001027254048,-0.11718260669707854,-0.02783582962328811,-0.32730833715510704
Mike Gminski,1989,,0.0,Physical Play,-0.33893153607024956,-0.3370832638044537,0.04476432843037823,0.00475719735771404,-0.03865247052985927,-0.030769455545094068,0.05893336031172127,-0.22931907243590996,0.2505224666095841,0.14111146557134285
Horace Grant,1989,,0.0,Physical Play,-0.6273839071938662,-0.666480589997731,-0.12630953818253207,-0.22358827581254695,-1.1615175362017356,-1.2615476773488588,-0.9044004140145075,-1.1824790312159765,-0.6958957405821815,-1.1177667542559913
A.C. Green,1989,,0.0,Physical Play,-0.002403769759363634,0.102113171119916,0.72905979488202,1.089398194916454,-0.8808012697837664,-0.16752259130106803,-1.0177337992293576,-0.11718260669707854,-0.8629107183219048,-1.3227004179488133
Darrell Griffith,1989,,0.0,Physical Play,-1.0119870686920216,-1.1056770249221006,-0.8391173157363256,-0.8325095375999098,-0.7728334750076243,-1.3299242452268458,-0.5644002583699559,-1.3506837298242234,-0.8072390590753301,-0.298032099484704
Derek Harper,1989,,0.0,Physical Play,0.7668025532369473,0.6877084176857422,0.3298874394518956,0.15698751280455486,-0.017058911574630565,-0.5777819985689896,-0.054400024903129264,-0.6217967025218197,-0.5288807628424579,0.053282752560133796
Ron Harper,1989,,0.0,Physical Play,1.1994811099223723,1.2367039613412043,0.9571582836992336,0.9371678794696137,0.2636573548433387,0.17436024808886658,0.2856001307414223,0.3313632562582467,0.2505224666095841,0.08255899023053682
Hersey Hawkins,1989,,0.0,Physical Play,-0.5312331168193274,-0.5566814812666385,-0.8106050046341738,-0.8895959058924751,-0.49211720858965546,-0.37265229493502866,-0.6210669509773814,-0.5096602367829883,-0.918582377568479,-0.4151370501663161
Roy Hinson,1989,,0.0,Physical Play,-1.15621325425383,-1.2886755394739213,-0.6965557602255668,-0.7183368010147791,-0.29777517799259984,0.17436024808886658,-0.3944001805476804,0.2752950233888307,-0.19485080736301136,-0.35658457482551004
Jeff Hornacek,1989,,0.0,Physical Play,0.3341239965515225,0.5047099031339215,0.24435050614544043,0.5185345119908014,-0.8376141518733097,-1.193171109470872,-0.6210669509773814,-1.2946154969548078,-0.5845524220890326,-0.6786231891999444
Jay Humphries,1989,,0.0,Physical Play,-0.2427807456957107,-0.007685937611176435,-0.5539942047148081,-0.31873222296682246,-1.2478917720226492,-1.2615476773488588,-1.1310671844442082,-1.3506837298242234,-1.0855973553082023,-1.1470429919263943
Mark Jackson,1989,,0.0,Physical Play,0.5264255773006002,0.7975075264168346,0.10178895063468175,0.3472754071131059,-0.1034331473955446,-0.7829117022029503,0.002266667704296256,-0.565728469652404,-0.4732091035958836,0.14111146557134285
Dennis Johnson,1989,,0.0,Physical Play,-1.0119870686920216,-1.1056770249221006,-1.23828967116645,-1.3462868522329972,-1.5933887153063035,-0.9880414058369109,-1.6410674179110352,-1.070342565477145,-1.4196273107876494,-1.4105291309600223
Eddie Johnson,1989,,0.0,Physical Play,-0.09855456013390237,0.28511168567173667,-0.09779722708038045,0.5756208802833667,0.8898705645449618,-0.37265229493502866,1.1356005198528,-0.565728469652404,0.7515673998287543,1.1072273086946463
Kevin Johnson,1989,,0.026,Physical Play,1.2956319002969112,1.0537054467893836,1.5274045057422683,1.1845421420707294,0.6523414160374492,1.8153978771605528,0.1722667455265718,1.396659680777144,0.3618657851027331,0.053282752560133796
Magic Johnson,1989,1.0,0.782,Physical Play,2.882119941476803,2.956889998128319,2.639384638726187,2.7639316648317025,1.1058061540972457,2.088904148672501,0.4556002085636979,1.5087961465159756,0.2505224666095841,0.31676889159376204
Michael Jordan,1989,2.0,0.704,Physical Play,4.372457192282155,3.8718825708874225,3.6943401495058006,3.239651400603079,3.265162049620085,3.182929234720292,2.9489346832904078,2.9105019682513675,2.9227621104451575,2.483210479203593
Jerome Kersey,1989,,0.0,Physical Play,-0.002403769759363634,0.028913765299187655,-0.012260293773925289,-0.014271592073141064,0.02612820633582607,-0.16752259130106803,0.1722667455265718,0.1631585576499998,0.30619412585615885,0.3753213669345681
Bernard King,1989,,0.0,Physical Play,-0.33893153607024956,-0.30048356089408956,-0.5539942047148081,-0.5661064855679385,0.7171220929031346,0.5846196553567882,0.795600364208249,0.44349972199707816,0.9185823775684776,0.931569882672227
Larry Krystkowiak,1989,,0.0,Physical Play,-0.7716100927556745,-0.8128794016391875,-0.15482184928468398,0.00475719735771404,-1.010362623515137,-0.030769455545094068,-1.2444005696590585,-0.11718260669707854,-1.029925696061628,-1.2055954672672007
Bill Laimbeer,1989,,0.0,Physical Play,0.5264255773006002,0.6877084176857422,0.6150105504734129,0.8039663534536279,-0.7944270339628531,-0.9880414058369109,-0.6777336435848065,-1.1264107983465608,-0.6402240813356068,-0.7664519022111539
Fat Lever,1989,,0.0,Physical Play,1.2956319002969112,1.419702475893025,0.6720351726777162,0.7468799851610626,0.5227800623060793,0.1059836802108796,0.6822669789933989,0.10709032478058383,0.6402240813356054,1.0193985956834366
Reggie Lewis,1989,,0.0,Physical Play,-0.002403769759363634,0.028913765299187655,0.0162520173282266,0.04281477621942425,0.24206379588811,-0.09914602342308106,0.4556002085636979,-0.06111437382766307,0.5845524220890311,0.4631500799457776
Grant Long,1989,,0.0,Physical Play,-0.8677608831302134,-0.8860788074599159,-0.6395311380212635,-0.5851352749987937,-1.1831110951569639,0.03760711233289292,-1.4710673400887597,0.21922679051941527,-1.252612333047926,-1.556910319312038
Jeff Malone,1989,,0.0,Physical Play,-0.723534697568405,-0.7396799958184592,-0.7820926935320223,-0.7754231693073445,0.9330576824554184,0.17436024808886658,1.2489339050676511,-0.06111437382766307,1.4196273107876478,1.429265923069081
Karl Malone,1989,3.0,0.426,Physical Play,1.7283104569823362,1.4929018817137534,2.3827738388068203,2.116952824182629,2.5309810451423203,3.5248120741102267,1.9289342163567533,3.863661927031434,2.0876872217465405,1.6927520621027086
Moses Malone,1989,,0.004,Physical Play,0.18989781098971428,0.17531257694064425,1.0997198392099923,1.0703694054855988,0.6091542981269925,2.2256572844284745,-0.054400024903129264,2.349819639557211,0.13917914811643511,-0.0638221981214788
Rodney McCray,1989,,0.0,Physical Play,-0.6273839071938662,-0.6298808870873668,-1.124240426757843,-1.2321141156478663,-1.0319561824703654,-0.7829117022029503,-0.9610671066219325,-0.6778649353912355,-0.8072390590753301,-0.8835568528927665
Xavier McDaniel,1989,,0.0,Physical Play,-0.723534697568405,-0.703080292908095,-0.43994496030620134,-0.2806746441051123,0.6739349749926778,0.1059836802108796,0.9089337494231,0.3313632562582467,0.9742540368150518,0.931569882672227
Kevin McHale,1989,,0.0,Physical Play,0.3341239965515225,0.28511168567173667,0.9286459725970819,0.8800815111770484,1.1058061540972457,1.3367619020146442,1.0222671346379502,1.2284549821688973,1.1969406738013497,0.5217025552865837
Derrick McKey,1989,,0.0,Physical Play,-0.09855456013390237,-0.11748504634226886,0.15881357283898528,0.08087235508113445,-0.31936873694782814,0.03760711233289292,-0.45106687315510535,-0.005046140958247601,-0.41753744434930934,-0.5615182385183317
Reggie Miller,1989,,0.0,Physical Play,0.09374702061517533,0.2485119827613725,-0.09779722708038045,0.04281477621942425,-0.29777517799259984,0.17436024808886658,-0.7344003361922314,-0.005046140958247601,-1.252612333047926,-0.7371756645407509
Chris Mullin,1989,,0.004,Physical Play,1.151405714735103,0.9805060409686553,1.0712075281078406,0.822995142884483,1.9695485123063816,1.610268173526592,1.9289342163567533,1.1723867492994817,1.920672244006818,1.8098570127843208
Larry Nance,1989,,0.004,Physical Play,0.7187271580496779,0.943906338058291,0.9856705948013857,1.4319164046718458,-0.03865247052985927,0.03760711233289292,0.05893336031172127,-0.005046140958247601,0.2505224666095841,-0.32730833715510704
Johnny Newman,1989,,0.0,Physical Play,-0.2427807456957107,-0.08088534343190469,-0.04077260487607692,0.3092178282513957,-0.29777517799259984,-0.09914602342308106,-0.6210669509773814,-0.1732508395664945,-1.0855973553082023,-0.5615182385183317
Ken Norman,1989,,0.0,Physical Play,-0.5793085120065967,-0.666480589997731,-0.8106050046341738,-1.098912589631881,0.15568956006719675,-1.056417973714898,0.738933671600824,-0.6778649353912355,0.8629107183219034,0.6388075059681962
Charles Oakley,1989,,0.0,Physical Play,-0.6273839071938662,-0.6298808870873668,-0.3258957158975943,-0.29970343353596735,-0.96717550560468,-0.8512882700809373,-0.847733721407082,-0.8460696339994823,-0.7515673998287559,-1.029938041244782
